address,date,price,rating,restaurant,text
"8530 SW 124th Ave, Miami, FL 33183",1/18/2017,$$,5,MyRoots Juice Bar & Kitchen,Transitioning to a vegan lifestyle can seem quite daunting and complicated. For me it's about making one change at a time and not all at once. This vegan friendly restaurant is my go-to the days I don't feel creative in the kitchen or right out have no clue what I'm going to cook that day. It's a 20 minute drive from my home but well worth it. There are no words to describe how good everything on the menu is and I mean everything!! My favorites are the Dragon Bowl for breakfast and Zoodles Bowl for lunch. If you want to feel brand new eat @ Roots. Your body will definitely thank you!
"8530 SW 124th Ave, Miami, FL 33183",7/10/2016,$$,5,MyRoots Juice Bar & Kitchen,"Love this vegan juice bar/ cafe. They have great options are different types of juice and healthy snack juices like acai bowl, dragon bowl, quinoa bowl and avocado toast. Not only the food is delicious, people are friendly, it's a perfect Instagram spot as well. ;),I tried the dragon bowl, it's huge and sosososo good! I didn't expect a layer of granola at the bottom too. Love it! The granola is no generic, full of flavor and various seeds. ,Will come back to try other stuff for sure!"
"8530 SW 124th Ave, Miami, FL 33183",3/25/2018,$$,5,MyRoots Juice Bar & Kitchen,"I love roots juice bar, it's one of my favorite places to eat usually on Sunday's for lunch (They changed their times and they're opened every day now which is a plus!).I usually get the lentil bowl, and it comes with brown rice and a side of veggies. I have tried most of their food bowls on their menu, and all of them are delicious! Their vegan chocolate cake is amazing! Also, they do have signs by the register that states that food may take up to 20 mins just because their food is served fresh, so there is a bit of a wait but it's worth it."
"8530 SW 124th Ave, Miami, FL 33183",12/8/2017,$$,5,MyRoots Juice Bar & Kitchen,Excellent vegan place!! The food is great and very healthy. The avocado toast is amazing and every dish is fresh and delicious. I wish there are more Roots locations. A must!
"8530 SW 124th Ave, Miami, FL 33183",1/4/2017,$$,5,MyRoots Juice Bar & Kitchen,"I received an add from Yelp, telling me about healthy eating places near me, so I decided to give this place a try, I'm not really a vegan but really enjoy healthy foods. Wanting to give his local place a try I ordered a few things, Dragon bowl... delicious, Morning Bagel... WOW, Lentil bowl....double WOW, I also decided to try the Avocado Toast because all the reviews ranted about it, I think it was too salty, a little less salty & I think it will be great. Overall the food was a total success, I will definitely be coming back to try some more items from their menu"
"8530 SW 124th Ave, Miami, FL 33183",1/16/2017,$$,5,MyRoots Juice Bar & Kitchen,"I came out to Miami during my sister's best friend's wedding. This place happened to be next to the hotel we were staying at, so I decided why not give this place a try? This is a raw vegan restaurant and juice bar, although they cook their food. For my meal I had the zucchini noodles with vegan Bolognese and a green soup. I really enjoyed the zucchini pasta (zoodles) because they really fill you up and trick your brain into thinking your eating spaghetti. The Vegan Bolognese was very thick and chunky in consistency like its traditional meat counterpart. My green soup was very well seasoned and I could appreciate the distinct taste of broccoli in it. The staff here are incredibly friendly. The day I came in, the place was packed with a line out the door and despite this the nice girl at the counter stopped what she was doing for a moment and gave me a knife when I asked for one. I don't go to Miami very much, but if I do, I will be sure to stop by here again to try more of their items!"
"8530 SW 124th Ave, Miami, FL 33183",9/27/2017,$$,5,MyRoots Juice Bar & Kitchen,"I have been hesitant to try this place due to the location being in a very heavy traffic area. Recently I stopped by for the first time and I was really impressed with the place. I ordered a dragon fruit smoothie, a bagel with vegan cream cheese and a vegetable soup and everything was delicious. Making a healthy vegetable soup is hard to do and they do it so well. I love that they use organic ingredients and environmentally friendly to go packaging. This is a great spot if you're looking for a healthy or organic option."
"8530 SW 124th Ave, Miami, FL 33183",10/5/2017,$$,5,MyRoots Juice Bar & Kitchen,"One of my favorite vegan spots in south miami. My favorite is the bean bowl and zucchini pasta. Not once have I been disappointed when I go to this place. Everything from the juice, smoothies, food and dessert never disappoints. Very attentive staff."
"8530 SW 124th Ave, Miami, FL 33183",7/9/2016,$$,5,MyRoots Juice Bar & Kitchen,"Amazing service . Staff had excellent knowledge of everything and let us try different fruit because adding it in the smoothie. This is a hole in the wall because I would've never noticed if it was for a friend who recently went from vegetarian to vegan and wanted to try this from Yelp reviews. ,It's very peaceful and quiet. Parking says 1 hour only."
"8530 SW 124th Ave, Miami, FL 33183",2/13/2018,$$,5,MyRoots Juice Bar & Kitchen,"Great Vegan Friendly options. Very clean and friendly staff.  Food was really tasty. I recommend the Quinua Bowl, the Bean Bowl, and the Açaí bowl."
"8530 SW 124th Ave, Miami, FL 33183",1/5/2018,$$,5,MyRoots Juice Bar & Kitchen,Super fresh and tasty. Made me feel more alive when I ate this food. Great variety and high quality food. Definitely one of the best vegan/vegetarian spots in this area. Wish that there was more space to sit inside.
"8530 SW 124th Ave, Miami, FL 33183",12/26/2017,$$,5,MyRoots Juice Bar & Kitchen,The customer service and cleanliness of this place is impeccable. Loved its all plant-based menu. It's a must-go for vegans and vegetarians in the Kendall area.
"8530 SW 124th Ave, Miami, FL 33183",7/19/2016,$$,4,MyRoots Juice Bar & Kitchen,"A solid 4.5 stars...This juice bar is exactly what West Kendall needed. Its fast, delicious, convenient, and vegan. It's tucked away in a shopping center behind a hotel so it's hard to find. But no worries, plug it in your GPS and it takes you right there. The staff is friendly and accommodating. Very simple and inviting décor. They have an array of juices and smoothies. Their food menu is small but definitely not lacking in flavor. All the menu items are plant based and for the most part organic. ,I tried: ,Avocado toast: The flavor was delicious. I just wish the avocado had thicker chunks and not have so much of a creamy consistency. The addition of the chia seeds were exceptional and gave it the final touch. ,Vegetable soup: Once again amazing flavor but I felt all I got were blended vegetables. I like when there is heartiness in my soup and I can actually crunch on a vegetable or two. ,Dragonfruit Acai Bowl: O.M.G! Best bowl I have ever had! Hands down. The toppings were so delicious. Banana, strawberry, kiwi, blueberries, coconut chips, granola, and chia seeds decorated the bowl beautifully and sat on top of the perfectly blended dragon fruit. Its a must order. ,and last but not least....The wonderful Lentil Bowl: I loved this so much. The lentils were so so so good! I tip my hat off to the wonderful person who seasoned this dish so beautifully. This bowl comes with a heeping serving of lentils, brown rice, and grilled vegetables. Perfect for lunch or dinner. Portions were the perfect size. ,I will definitely be coming back to this location. I know for sure I will be ordering The dragonfruit bowl and the Lentil Bowl. Two delicious concoctions that are worth trying! ,Cannot wait to try their juices. ,P.S. parking can be a bit of a pain. Don't fret, when you drive into the small plaza there is more parking if you keep driving straight."
"8530 SW 124th Ave, Miami, FL 33183",12/4/2017,$$,5,MyRoots Juice Bar & Kitchen,"I love this place! I am excited to find places like this (Vegan/Vegetarian options!) in Miami / Kendall area! The atmosphere is very nice, have many options on their menu. I had the Quinoa bowl and Love potion (beet, pineapple, pear, ginger, chia) juice!"
"8530 SW 124th Ave, Miami, FL 33183",7/12/2016,$$,5,MyRoots Juice Bar & Kitchen,"So i'm not vegan or even health-conscious over my food, but after having a friend talk my ear off about how much she was craving an acai bowl, i decided i must try one for myself. ,Roots is not at all on my way. I happened to be in the area and Yelp recommended them when i searched for a local Juice Bar. ,Let me tell you, i am so glad i stopped in here. The atmosphere is adorable: trendy white couch, stool seating along the windows, and a communal picnic table with an artificial tree sprouting in the middle. There's open cooler with fresh beds of wheatgrass, their pressed and bottled juices, and other assorted drinks. The kitchen is partially visible from the register so you can see most goings-on with your food. Their menu can be found on clipboards all around the shop so ordering is more expedient. ,I ordered the Acai Bowl and their Lentil Bowl. Immediately, the young woman said I made good choices but that it would be a lot of food if it was all just for me. I absolutely loved that. I let her know that I was planning on eating the Lentil Bowl later in the day, and asked if it would keep until then. She rang me up and said she'd fulfill the acai bowl order first and whenever i felt it was a good time to go, she'd fulfill the lentil bowl order so i could leave with the freshest food.,The Acai Bowl was the first i've ever had, and i may have ruined myself for any other. Their portions are large and filling; their toppings are liberal and a real treat. The bowl had a multitude of toppings, but also the bottom of the bowl had a generous layer of granola and chia seeds. It was definitely my happiest food experience in 2016. Every spoonful was savored and by the time i was near finished, a gentlemen had dropped off a warm brown bag with my lentil bowl. ,So in the end, I've been trying to give myself an excuse to get back into this area and stop by Roots again. 5/5 in everything: quality, service, value. No other bowls have met my standards."
"8530 SW 124th Ave, Miami, FL 33183",11/4/2017,$$,4,MyRoots Juice Bar & Kitchen,So far I have been here twice and each time I really did enjoy it. The first time around I ordered a smoothie and the avocado toast. My husband and I really enjoyed both. The second time around we did have one of their bowls which was pretty tasty. I do like the vibe in there. It can be a little to warm in there though. I definitely plan on going back again. It is a great healthy option regardless if you are vegan or vegetarian or not.
"8530 SW 124th Ave, Miami, FL 33183",12/15/2017,$$,5,MyRoots Juice Bar & Kitchen,"I am not even vegan or a daily healthy eater and I loved everything from the juices, the food and the deserts. 100%recommended."
"8530 SW 124th Ave, Miami, FL 33183",12/15/2017,$$,4,MyRoots Juice Bar & Kitchen,"Best vegan/healthy food in town. I am not even vegan or a daily healthy eater and I loved everything from the juices, the food and the deserts."
"8530 SW 124th Ave, Miami, FL 33183",5/24/2017,$$,5,MyRoots Juice Bar & Kitchen,"Incredible. Shared the fajita bowl (without the spicy peppers), avocado toast, and a butternut squash soup and it was AMAZING! Even my non-vegan family member thoroughly enjoyed it. Can't wait to go back.,Also, the presentation was so cute! I'm just digging everything about it."
"8530 SW 124th Ave, Miami, FL 33183",1/20/2017,$$,4,MyRoots Juice Bar & Kitchen,"Such a cute little juice bar! I live in the area but only recently heard about it. When I heard there was an a vegan all plant-based foodie heaven near me I was all about it. I didn't want to get my hopes up as far as taste because I feel I am really picky. I ordered the lentil bowl and was pleasantly surprised about how good it was. The lentil bowl comes with brown rice, broccoli, zucchini and carrots - can't complain. I'll be back to try juice and breakfast bagel."
"8530 SW 124th Ave, Miami, FL 33183",8/15/2017,$$,3,MyRoots Juice Bar & Kitchen,"I have been working on going vegan for some time now and the food here is AMAZING! I am a fan of the dragon fruit bowl, coffee, and fajita bowl! They are expensive but most health food places are so it is expected. ,I have to take out two stars, not because of the food (which I encourage everyone to go try), but because of the customer service. I have realized they are becoming more popular and now are much more frantic, making more mistakes and, even making rude comments at times.  Many times, when I call in to place an order to avoid waiting in the crowded little seating area, they don't pick up. I recently mentioned this to one of the employees (I think he could have been the manager, but I am not sure), and he told me ""I can't do 5 things at once!"" I think they lack a little bit of professionalism, but it's still great food in a convenient area close to where I live. so mehhhh..."
"8530 SW 124th Ave, Miami, FL 33183",8/21/2017,$$,4,MyRoots Juice Bar & Kitchen,This place is right by school and it's pretty great. It is only vegan so they do not have many options although I love vegan foods. I got a avocado/kale salad of some sort with a spicy sauce. That was delicious! Downside part of this place is the wait and how busy it gets! A tip would probably be to open up earlier
"8530 SW 124th Ave, Miami, FL 33183",7/12/2017,$$,5,MyRoots Juice Bar & Kitchen,"Ok, so I had not tried an Acai bowl because as most things are now in days I thought it was a fad hipster dish. I thought it's a smoothie in a bowl how great can that be...OMG WAS I WRONG. Yes, to some people it's still a fad to go vegan because that is the cool thing now in days, I'm not vegan but I do have a plant based diet day a week. The acai bowl is toooo die for. I can die and go to heaven now, so so so good! I don't even have words to describe the perfection that the acai bowl is. I'm going to try the avocado toast next time I come here."
"8530 SW 124th Ave, Miami, FL 33183",1/8/2018,$$,5,MyRoots Juice Bar & Kitchen,"Please visit this place whether you're vegan/vegetarian or not, you will fall in love with the food, açaí bowls as well as the cozy, coffee shop ambience. Try the frijoles bowl and the avocado toast."
"8530 SW 124th Ave, Miami, FL 33183",5/8/2018,$$,5,MyRoots Juice Bar & Kitchen,Super good Vegan place in West Kendall. Try the bowls and the juices. The avocado toast is super delicious as well. #savetheanimals
"8530 SW 124th Ave, Miami, FL 33183",2/28/2017,$$,5,MyRoots Juice Bar & Kitchen,"This place is pretty awesome. Their menu ranges from options of lentil soups, to sandwiches, salads, juices, energy bowls, and anything in between. It's a vegan's heaven. It is a bit pricey, but that expected at most of these health and ethically conscious restaurants. I still have a ton of meals to try out on their menu, and so far I've loved their lentils, dragon bowls, avocado toast, juices, smoothies, and a few other options-basically everything has been great thus far. ,I like to come here often, usually whenever I'm in the Kendall area. Whenever I bike or drive out to the Kendall Regal Village, I like to grab a bite to eat here if I'm hungry, especially if I have just finished a workout at the LA Fitness, or finished a film at the theater, or finished picking up art supplies at Michael's, or have been spending my afternoon at Barnes & Nobles. Honestly this little mall plaza has just about everything I love, and it's my own personal escape on Kendall Drive. So the location of this vegan restaurant just makes it that much better. I used to come here a lot more back when I worked in the area, but I still come here often enough because of my gym membership and the other stores. I'm surprised it took so long for me to write a review. ,Parking is free and it's a private lot. There's also bike parking, so it's perfect. And free wifi! So between here and the Barnes & Nobles, it's a great location to study or read if you want to get a change of scenery from the library or your house. ,The staff is friendly and I enjoy their service. No complaints. You do get 20% off of your purchase on check-in, so keep that handy! ,I can't wait to bring my boyfriend here, as I've been trying to introduce him to more vegan options and vegan restaurants. It's difficult to convince him because he eats meat and is stubborn, but when I come with him I will recommend he gets one of their higher calorie/higher protein options, since that's his main hesitation to vegan food-he thinks it's not enough calories or protein for the price, especially for someone like him who is trying to gain weight. *sigh* There are plenty of options for everyone, even for those who work out and are looking for plant based protein.  ,Overall it's a great experience, tasty and healthy vegan food, great location and convenience of being right off Kendall Drive, and free bike and car parking. Did I mention how that is so perfect? They take card and cash, too. I only wish they stayed open later."
"8530 SW 124th Ave, Miami, FL 33183",2/9/2017,$$,4,MyRoots Juice Bar & Kitchen,"I yelped ""salads"" and this place popped up. On the drive there, I was excited to have found a place like this in Kendall (when I think juice bar and vegan, I think Miami Beach). The cashier was kind and made a suggestion for my order. I am always happy to hear suggestions, especially when it's my first time. I ordered a caramel macchiato (with almond milk--as per her recommendation) and it was delicious! Not bitter, not overly sweet. I also ordered an avocado toast--light yet satisfying. I tend to go overboard with new things so I fully intend to go back tomorrow to try a smoothie! ,My one complaint is how tiny the space is! There isn't much space to wait for your meal if it's to go. If you choose to dine-in, the seating is very VERY limited. Granted, this was lunch time so I completely understand. I will return during non-peak hours."
"8530 SW 124th Ave, Miami, FL 33183",6/5/2018,$$,5,MyRoots Juice Bar & Kitchen,"Being a vegan, I can tell you this place is a great spot! They have delicious food bowls, my favorite being the Dragon bowl! They also have several other lunch items that are extremely tasty and fresh, I would definitely recommend the zoodles and avocado toast... their desserts are also amazing, most of them are vegan and again, very very tasty! I have tried several of their smoothies and they are also very fresh, made to order, and absolutely delicious!"
"8530 SW 124th Ave, Miami, FL 33183",6/12/2018,$$,5,MyRoots Juice Bar & Kitchen,"This place is Vegan but you don't need to be Vegan to eat here! This place's menu is EXTREMELY good. I have been there more than 12 times this year alone (it's a little far from my house but if i could go more I would) The açaí bowls are so refreshing and make you feel satisfyingly full because of how healthy it is. The peanut butter smoothie is fantastic (I'm not really a big fan of peanut butter but I still get it) the people are always welcoming and sweet. I really enjoy the environment as well, it's a cute little place and you can sit around outside as well. This is my favorite place to eat. I'm not the healthiest person in the world but I really do crave the açaí bowls often."
"8530 SW 124th Ave, Miami, FL 33183",1/18/2018,$$,4,MyRoots Juice Bar & Kitchen,"I am writing this review purely from the point of view as a customer, I used to work here a year ago and I will not relate my work experience to the establishment... The menu has a nice variety of choices to get, my favorite are the wellness smoothie (a fresh tasting green smoothie) and the crave smoothie(vanilla/cinnamon goodness). Another favorite of mine are the zoodles (zuccinni  noodles), they are served with a vegan bolognese sauce. I used to use the Yelp check in/20% off when I would come here but now they are saying they aren't accepting it anymore. If that is the case, take it off Yelp because it is misleading. This visit I ordered an avocado toast and a crave smoothie. The toast came out quickly but 15 minutes later I'm still here waiting for my smoothie while the girls behind the counter chat about stair masters and working out, usually they bring the food all together. As of customer service, associates could be friendlier maybe try smiling. Vegan = HAPPY"
"8530 SW 124th Ave, Miami, FL 33183",5/23/2018,$$,4,MyRoots Juice Bar & Kitchen,the time to get the food  it is my only concern...every thing else it is GOOODD AND FRESH.. i highly recommended to any vegan friends
"8530 SW 124th Ave, Miami, FL 33183",11/27/2016,$$,5,MyRoots Juice Bar & Kitchen,"Anyone that knows me, knows that I am not vegan by any stretch of the imagination.  However, I do love my smoothies & bowls and Roots delivers on both! I absolutely love their Dragon Bowl. I've had Dragon/Pitaya bowls around the US and even internationally. And in my opinion Roots' version is the best. All the toppings work well together and everything is o nicely presented. ,I have also tried their juice cleanse 2x. I do pretty well on 3 day cleanses with rarely a headache. They will offer suggestions on how to deal with any effects. The first time, I received all clear juices. The 2nd time, I received some of the same juices plus one thicker juice and one cash mylk. I think that the addition of the thicker drinks should help those that have a hard time with cleanses as the thicker juices/mylk are pretty filling.  ,The avocado juice was delish and the cash mylk was also tasty. I do not like celery and three of the juices contain celery. The green ones I chugged. While the beet juice was more palatable. I loved the morning juice.  Mind you, this is just my personal opinion. All in all, it was a great cleanse.,I have been coming here since it was the place for the best cuppie cakes on the planet (cough, cough). And the staff and owners have always been super friendly and welcoming. The shop is so cute and offers seating both inside & out. Orders are prepared once placed so if you are in a rush, you can place your order online right here on Yelp! And it will be ready for you to pick up."
"8530 SW 124th Ave, Miami, FL 33183",8/17/2017,$$,5,MyRoots Juice Bar & Kitchen,"Hands down my favorite Vegan Food Spot in Miami! My favorite thing is the ""Fajitas Bowl"" and the Love Potion #9 Juice. I also like the Frijoles Bowl and Dragon Fruit Bowl. The place is small but I love it inside. The atmosphere is good and everything is made to order so it tastes very fresh. I hope that they open up more restaurants in the near future and they should really think about opening on Sundays."
"8530 SW 124th Ave, Miami, FL 33183",1/12/2017,$$,4,MyRoots Juice Bar & Kitchen,"Roots is a very tasty juice bar, it has all the vegan favorites. I'm not vegan but I do like from time to time a healthy alternative. ,One of my side jobs is next door so it makes a nice and convenient meal/shake for me during my lunch break. ,I usually have my favorite the PB&j shake. Very tasty and full of flavor. ,If you've never had Avo bread before make sure you ask for it. It's tasteful and light! It'll sure make your tastebuds happy. ,If in the area and looking for something healthy and different try Roots out. It's sure not to disappoint"
"8530 SW 124th Ave, Miami, FL 33183",3/9/2018,$$,5,MyRoots Juice Bar & Kitchen,My go-to place for acai/dragon bowls and healthy vegan food. Everything I've tried was delicious. The place is also very cute and simple and the service is great.
"8530 SW 124th Ave, Miami, FL 33183",7/3/2018,$$,4,MyRoots Juice Bar & Kitchen,"Absolutely love the acai bowls from roots. They are reasonably priced, have tons of toppings and tastes delicious! The shop is really nice and clean inside, however, it is kind of small which makes it feel very cramped when it is very busy. There's not so many places to sit so I always opt for take out. The best way to do take out here is to either call ahead or order through yelp because there's not too much space to wait around if it's very busy. Made that mistake once and felt super claustrophobic. There isn't that much seating, there's a little community table which is cute but when the line gets long it feels like people are right on top of you. The decorations and style of the place are cute though. Definitely a cute little spot to hang out if it's not busy but if it is I would come back later or do take out. The food is definitely worth it though. It's one of the only vegan/juice bars in the area that have fresh fruits and are good quality without being overpriced."
"8530 SW 124th Ave, Miami, FL 33183",4/6/2018,$$,5,MyRoots Juice Bar & Kitchen,"Delicious place! Smoothies are alright, but let me tel you! THAT FAJITA BOWL WAS AMAZING!!! Prices were pretty average for a juice bar, not bad. staff was very friendly and attentive and hardworking! This place is a beautiful place spreading the vegan message. I like the steps towards being more green. Also I love that they had vegan smoothie bowls! Food was good, the smoothie was just what I needed!"
"8530 SW 124th Ave, Miami, FL 33183",8/8/2017,$$,5,MyRoots Juice Bar & Kitchen,"I'm not vegan, but I love the food they serve at this place. Whoever is the owner really did a good job when hiring the chef. Also, I would like to know which coffee do you use? Where is it from? Because I enjoyed it! I have tried almost each one of the meals in their menu and have liked all of them!"
"8530 SW 124th Ave, Miami, FL 33183",7/25/2018,$$,5,MyRoots Juice Bar & Kitchen,"GO TO ROOTS JUICEBAR! I have tried almost every vegan place in Miami and Roots is by far, my favorite place to eat at. Compare all the prices for an acai bowl between every vegan place and look back at Roots. It is very affordable and their food will fill you up. They have a variety of meals and smoothies, which makes them my go-to when I am near kendall. I am excited for their new location opening in Doral."
"8530 SW 124th Ave, Miami, FL 33183",4/12/2017,$$,5,MyRoots Juice Bar & Kitchen,"Very clean great smoothies great juices. Great food . Highly recommend vegan or vegaterian or just healthy. I have been here a few times now and the food is always delicious. I love the lentil bowl, and you get so much! It is a little expensive but these types of places always seem to be. Love that the menu is all vegan, makes it so easy to order.Had the kale juice and a comfort bowl for my wife. They were both good. ,PS: Pet friendly."
"8530 SW 124th Ave, Miami, FL 33183",3/13/2018,$$,5,MyRoots Juice Bar & Kitchen,"First time customer, went in for the Açaí bowl but they were out. Chose the Dragon bowl instead--very appealing to the eyes and delicious to the palate, and very filling too. The music played there was a little too loud if trying to have a conversation with friends, but otherwise a perfect place to hangout. Love the vegan themed art & decor. Friendly staff."
"8530 SW 124th Ave, Miami, FL 33183",5/25/2018,$$,5,MyRoots Juice Bar & Kitchen,"LOVE! The food is delicious, nutritious and eco-friendly. The service is super fast and friendly and the environment/ decor is awesome (they always play the best music too). I am a huge fan of their menu, which is 100% vegan (and I'm not even vegan). I highly recommend the frijoles bowl, the morning bagel and the dragon bowl...YUM! Also, if you're ever feeling sick, take one of their ""good and well"" natural juice shots. It has cayenne pepper in it, so if you're not comfortable with spice, you may want to stay away. But seriously, I've started taking these shots when I'm sick and they make me feel SO much better! Overall, a great go-to place for delicious, healthy, feel-good food and great service."
"8530 SW 124th Ave, Miami, FL 33183",6/23/2017,$$,5,MyRoots Juice Bar & Kitchen,"I honesty have to thank the owner for this change. I remembered this place having sweets and I had no Idea I had a vegan friendly restaurant right around the corner. I am transitioning into veganism after getting educated and realizing the damaging affects of processed foods, meats and dairy. Was so happy to find out the food was not only delicious but wasn't as expensive as I thought it would be. I love the story of this place and the fact that it cares about what they provide you with. The juices are expensive yes but do have a blend of a lot of different things that help your nutrition . I'm your new loyal customer and can't wait to order more meals throughout my week! ,Thank you! :),P.S. Please make a loyalty program!"
"8530 SW 124th Ave, Miami, FL 33183",8/12/2017,$$,5,MyRoots Juice Bar & Kitchen,"I went for the first time today and I'm definitely going back! I loved all the vegan options! Considering most vegan places are on the pricier end, I didn't think this place was so bad. I had the Pitaya smoothie with dragon fruit, mango banana etc. this vibrant drink was tasty and very filling. I can't wait to go and try some of their food."
"8530 SW 124th Ave, Miami, FL 33183",4/11/2017,$$,3,MyRoots Juice Bar & Kitchen,"First I'd like to make clear that I am NOT a vegan, and I had no idea this was a vegan place, but that didn't deter me from trying out their smoothies. They clearly have a fan base, because at 930 AM when they open there was already lines. , I decided to try a Crave smoothie consisting of Vanilla bean, dates, bananas, cinnamon, chia seeds, cacao and Almond milk. It wasn't bad. I also ordered the Breakfast Bagel with Cashew Cream cheese and spinach on a wheat bagel. I knew I would like the bagel, because I love anything with Cashew, I wasn't crazy about the spinach but I ate it anyways ( my first time ever eating spinach) , I respect other people's choices of what they put in their bodies, but I couldn't live on a vegan diet. It's a very nice small place with lots of employees, the service was friendly and I can see myself returning to try some of their cold pressed juices.,I tried their cold pressed juices and I didn't care for them. Ginger is too overpowering and I couldn't enjoy the RISE & SHINE Juice. ,Also I wonder why ""healthy"" food is so expensive if it doesn't contain many of the preservatives and ingredients as ""unhealthy"" food does. I imagine less ingredients less spendings."
"8530 SW 124th Ave, Miami, FL 33183",7/17/2018,$$,5,MyRoots Juice Bar & Kitchen,I love this place. Be good is always fresh and delicious.  Açaí bowls are fabulous and the cakes are scrumptious. Nice place you can sit inside or outside.  Everything is Vegan!
"8530 SW 124th Ave, Miami, FL 33183",2/7/2018,$$,4,MyRoots Juice Bar & Kitchen,"I was introduced to this place today, and I am so happy I was! The location itself is a bit hidden, but the food was delicious. When I saw the menu, I got super excited because I am always looking for new vegetarian/vegan friendly places that serve fresh, tasty food. ,The cashier recommended the quinoa bowl,,and it did not disappoint! Quinoa, mushrooms, sweet potatoes, avocado, tomatoes, broccoli, and more in what tasted like a basil pesto type sauce. Yummmm! ,I will definitely be back to try more!!"
"8530 SW 124th Ave, Miami, FL 33183",7/27/2018,$$,5,MyRoots Juice Bar & Kitchen,"I love Roots. Great smoothies, vegan bowls and desserts!  Even if you are not vegan you will love this place!!"
"8530 SW 124th Ave, Miami, FL 33183",12/1/2017,$$,4,MyRoots Juice Bar & Kitchen,"Been coming here more because I've been training for work next door. They have great vegan options which makes it great for people who go plant based.,I have had their lentils and frijoles bowl for lunch and they were good but wasn't satisfying for my cravings. The food was very filling and nutritious. The portion was also good enough to share with 2 people. Smoothies are great too. They aren't loaded with sugar and have tons of antioxidants.,My favorite there would be the acai bowl. It has varieties of fruit other than strawberries and bananas. The granola is nice and crunchy and adds the perfect amount of sweetness. They also have almonds and toasted coconut flakes which give each bit a different taste. The serving size is pretty large and can be shared with 2 people. The price I would say is still pricey.,I am now giving them a 4 of 5 because of their philosophy. They are purely plant based and believe in high quality ingredients."
"2525 Ponce De Leon Blvd, Coral Gables, FL 33134",5/13/2018,$$$,5,Fleming’s Prime Steakhouse & Wine Bar - Coral Gables,"If there was 10 stars this place would get it. This place is the absolute best for special occasions. It is not possible or this place to make ANY improvements. Our  waitress Lourdes was better than any classically trained wait staff. Lourdes was extremely attentive, fully aware requirements( vegan), she was little me part of your family in an authentic way. The food is well plated , well seasoned and very fresh. Do yourself a favor reserve now..."
"12131 S Dixie Hwy, Miami, FL 33156",2/20/2017,$,5,Daily Bread,"Grew up in Miami as a vegetarian and then vegan in the '90s/early 2000s, near this location. This place was a staple not just because they had veg options, but they're awesome. Pretty much all my Miami friends love this place, and most aren't vegan/vegetarian. Best falafel sandwiches, hands down. I've been in NYC for 13 years now, and this place is still my favorite falafel joint."
"2621 NW 2nd Ave, Miami, FL 33127",1/9/2018,$,4,Mister Block Cafe,"Just had a beer and some vegan treats here, and it was delicious. Fancy atmosphere with all the surrounding art. You can call this place hipster."
"2621 NW 2nd Ave, Miami, FL 33127",8/3/2016,$,5,Mister Block Cafe,Mister Block was really cool and situated in a little corner of wynwood. If you aren't looking you might miss it. The decor is trendy and there is plenty of outdoor seating. They also have lots of vegan pastries to choose from. The coffee was quick and delicious and presented in a cute mr block cup. Definitely will be back!
"2621 NW 2nd Ave, Miami, FL 33127",7/18/2018,$,5,Mister Block Cafe,"I came to try this little coffee shop out and I got to say I truly enjoyed myself. I came to do some work and the ladies were lovely and kind. They make you feel very welcomed. They truly gave me the ""Wynwood"" vibe. I ordered just a basic hazelnut latte with coconut milk and it hit the spot. They have plenty of drinks they offer. Also my fellow vegan friends they have food for us too! They also offer free phone charging outside of the front door. It's a little hidden off the main st but it's perfect to have a little hideaway spot. Thank you! This place is definitely a gem."
"2621 NW 2nd Ave, Miami, FL 33127",7/1/2017,$,5,Mister Block Cafe,"So Ive been around Wynwood block and I'm sad that I didn't come to Mister Block Cafe sooner. I heard about their vegan icecream sandwiches so I decided to come here instead of Panther.,Wow their coffee was great! I got the tap cold brew coffee, and he put hazelnut in mines. The coffee tap is right next to the register so I got to see how it bubbled. I loved it! My friend ordered the iced matcha latte, and that tasted amazing too.,Also- they do coffee ripple which is foam designs which can be customized. It was such a different and cool addition. I kinda just wanted to keep it and never drink it.,Oh! To get back to the icecream sandwich that brought me here. The vegan flavor was vanilla rice flavor, almonds, sandwiched in chocolate chip almond cookies. It was really really good. ,Seriously guys, come here. Its worth it."
"5958 S Dixie Hwy, South Miami, FL 33143",5/28/2018,$$,5,American Harvest Co,"Had lunch here with the family. Food was delicious, staff friendly and prices reasonable, though portions were a bit on the smaller side. There are even a few vegan options available. I had the Curry roasted vegetable bowl, which was very good though it had one dissonant garnish (basil). Overall, a great experience and I am glad we have it as anew option in South Miami. Will definitely be coming back!"
"87 SW 8th St, Miami, FL 33130",2/11/2017,$$,4,Stanzione 87,"Owner is super kind, when one of the waiters accidentally messed up my order with cheese, the owner replaced my dish with a vegan salad without me having asked. Food is also delicious. Good music too. Place is great for family, friends, casual dates, etc."
"5958 S Dixie Hwy, South Miami, FL 33143",6/27/2018,$$,5,American Harvest Co,I happen to stumble upon this place after driving daily by it as I live down the street. Finally came in one day to try it out and haven't stopped coming since. I am vegan and it is difficult to find good places with vegan options in Miami. It's gotten better but many yummy vegan places are on the beach or other neighborhoods further from me. The bean bowl is my favorite and Jake is also my favorite! He always makes my experience full of joy and pleasant and his smile is contagious! New favorite go to for sure :)
